delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
0.7,400,unexp,310,10,25,space,0.96401130000595,None,521,1,[6.506559200002812],[6.506579499924555],25,10,310,2,2550.960218699998,,2550.9530915999785,2550.960218699998,2551.9521390999435,2551.9521390999435,2551.9521390999435,2552.9194571999833,space,0.96401130000595,None,2552.9204245000146,2553.6265543666127,2553.9377899999963,2553.9268005000195,2553.9274999999907,2553.9377899999963,2553.9377899999963,2553.9377899999963,2560.444631600054,521,1,[6.506559200002812],[6.506579499924555],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.7,1000,exp,311,11,25,space,0.6822314000455663,None,354,1,[5.6016887000296265],[5.601693299948238],25,11,311,5,2560.451562299975,,2560.4449297999963,2560.451562299975,2561.443130300031,2561.443130300031,2561.443130300031,2562.127245999989,space,0.6822314000455663,None,2562.128211000003,2562.8265731667093,2563.1333329000045,2563.1241770000197,2563.1246462999843,2563.1333329000045,2563.1333329000045,2563.1333329000045,2568.7352051000344,354,1,[5.6016887000296265],[5.601693299948238],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.7,1000,exp,312,0,26,space,2.0758399999467656,None,283,1,[1.7606930000474676],[1.7606968999607489],26,0,312,8,2568.7429533000104,,2568.7353657999774,2568.7429533000104,2569.726335400017,2569.726335400017,2569.7347654999467,2571.810649799998,space,2.0758399999467656,None,2571.8115569000365,2572.518074666678,2572.82460469997,2572.815703399945,2572.8162052000407,2572.82460469997,2572.82460469997,2572.82460469997,2574.585443399963,283,1,[1.7606930000474676],[1.7606968999607489],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.7,400,unexp,313,1,26,space,0.43207239999901503,None,333,1,[2.805622100015171],[2.805625900044106],26,1,313,2,2574.592796699959,,2574.5855785999447,2574.592796699959,2575.5768697999883,2575.5768697999883,2575.584645200055,2576.0113295000046,space,0.43207239999901503,None,2576.0125241000205,2576.7180088667124,2577.022176999948,2577.01318010001,2577.0137370999437,2577.022176999948,2577.022176999948,2577.022176999948,2579.827940499992,333,1,[2.805622100015171],[2.805625900044106],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.4,1000,exp,314,2,26,space,1.4984146000351757,None,241,1,[3.1109182999935],[3.110921200015582],26,2,314,4,2579.8345615,,2579.828067900031,2579.8345615,2580.826217200025,2580.826217200025,2580.826217200025,2582.327063899953,space,1.4984146000351757,None,2582.3280131999636,2582.7262878666556,2583.0321349999867,2583.0244540000567,2583.024950399995,2583.0321349999867,2583.0321349999867,2583.0321349999867,2586.1431953000138,241,1,[3.1109182999935],[3.110921200015582],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.4,1000,exp,315,3,26,space,0.4684810999315232,None,564,1,[3.6329037999967113],[3.6329079000279307],26,3,315,10,2586.1509910000023,,2586.1433284999803,2586.1509910000023,2587.1346519000363,2587.1346519000363,2587.14284580003,2587.60958379996,space,0.4684810999315232,None,2587.6102946000174,2588.0096778666525,2588.318656199961,2588.3067248000298,2588.3074489999563,2588.318656199961,2588.318656199961,2588.318656199961,2591.9517294999678,564,1,[3.6329037999967113],[3.6329079000279307],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.7,1000,exp,316,4,26,space,0.4336145000997931,None,745,1,[4.499982499983162],[4.499986400012858],26,4,316,11,2591.9595335000195,,2591.951869199984,2591.9595335000195,2592.942875699955,2592.942875699955,2592.9511910999427,2593.3850528999465,space,0.4336145000997931,None,2593.3856939000543,2594.0842756666866,2594.393029100029,2594.38405350002,2594.384674799978,2594.393029100029,2594.393029100029,2594.393029100029,2598.893174899975,745,1,[4.499982499983162],[4.499986400012858],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.4,1000,exp,317,5,26,space,0.8847053999779746,None,890,1,[2.8449666999513283],[2.844970899983309],26,5,317,7,2598.9004669999704,,2598.893312899978,2598.9004669999704,2599.884246199974,2599.884246199974,2599.892422899953,2600.776365100057,space,0.8847053999779746,None,2600.7772387999576,2601.1759599666734,2601.481371999951,2601.4717806000262,2601.472352599958,2601.481371999951,2601.481371999951,2601.481371999951,2604.326530399965,890,1,[2.8449666999513283],[2.844970899983309],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.1,1000,exp,318,6,26,space,0.5897210000548512,None,804,1,[2.9054478000616655],[2.9054540999932215],26,6,318,3,2604.3340522999642,,2604.326679800055,2604.3340522999642,2605.3176129000494,2605.3176129000494,2605.325792900054,2605.909584400011,space,0.5897210000548512,None,2605.910456100013,2606.0090693666757,2606.312677799957,2606.3040539999492,2606.304421399953,2606.312677799957,2606.312677799957,2606.312677799957,2609.2182782000164,804,1,[2.9054478000616655],[2.9054540999932215],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.1,1000,exp,319,7,26,space,0.6439780000364408,None,703,1,[4.9873214000836015],[4.98732650000602],26,7,319,6,2609.225709900027,,2609.2186293000123,2609.225709900027,2610.2095918999985,2610.2095918999985,2610.217726600007,2610.8605641999748,space,0.6439780000364408,None,2610.861466399976,2610.9674947666394,2611.2728085999843,2611.262961499975,2611.2634107000194,2611.2728085999843,2611.2728085999843,2611.2728085999843,2616.2602978999494,703,1,[4.9873214000836015],[4.98732650000602],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.1,400,unexp,320,8,26,space,0.5687608000589535,None,304,1,[6.571271900087595],[6.571279900032096],26,8,320,0,2616.267233700026,,2616.260456899996,2616.267233700026,2617.2591107999906,2617.2591107999906,2617.2591107999906,2617.834775299998,space,0.5687608000589535,None,2617.835551499971,2617.933941366679,2618.247703299974,2618.237148000044,2618.2378203000408,2618.247703299974,2618.247703299974,2618.247703299974,2624.8192318000365,304,1,[6.571271900087595],[6.571279900032096],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.4,400,unexp,321,9,26,space,0.3611107999458909,None,253,1,[10.244155199965462],[10.244160700007342],26,9,321,1,2624.8254301999696,,2624.819585600053,2624.8254301999696,2625.816741000046,2625.816741000046,2625.816741000046,2626.1845001999754,space,0.3611107999458909,None,2626.1852898000507,2626.5839888667147,2626.891179600032,2626.885346599971,2626.8855869000545,2626.891179600032,2626.891179600032,2626.891179600032,2637.135501599987,253,1,[10.244155199965462],[10.244160700007342],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
0.7,1000,exp,322,10,26,space,68.54326050006784,None,394,1,[1.578361100051552],[1.5783669999800622],26,10,322,5,2637.142335199984,,2637.1356568000047,2637.142335199984,2638.133527399972,2638.133527399972,2638.133527399972,2706.6827304000035,space,68.54326050006784,None,2706.6838205000386,2707.382254366709,2707.6886339000193,2707.67575439997,2707.6764239999466,2707.6886339000193,2707.6886339000193,2707.6886339000193,2709.267232000013,394,1,[1.578361100051552],[1.5783669999800622],730764,001,2025-11-10_11h43.08.811,intentional binding,,2025.1.1,119.56073391497043,2025-11-10 11h43.14.233429 +0530,
