pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,fixation.stopped,line1.started,line2.started,line3.started,line4.started,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
-150,x,60,60,16,z,0,1.0715177999809384,None,,,,,16,60,60,0,717.9067951000761,,717.8907938001212,717.9067951000761,718.9063866999932,718.8898845000658,718.8898845000658,718.8898845000658,718.8898845000658,719.905432100175,719.905432100175,720.9889144999906,,,,,z,0,1.0715177999809384,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-150,x,61,61,17,z,0,0.8927613000851125,None,,,,,17,61,61,0,721.0043365000747,,720.9891529001761,721.0043365000747,722.0036663999781,722.0036663999781,722.0036663999781,722.0036663999781,722.0036663999781,723.0029413001612,723.0029413001612,723.9032589001581,,,,,z,0,0.8927613000851125,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
150,z,62,62,8,v,0,1.1378482999280095,None,,,,,8,62,62,3,723.9186199000105,,723.9034432000481,723.9186199000105,724.9182744000573,724.9182744000573,724.9182744000573,724.9182744000573,724.9182744000573,725.9171741001774,725.9171741001774,727.066801100038,,,,,v,0,1.1378482999280095,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-150,x,63,63,18,z,0,2.0011946000158787,None,,,,,18,63,63,0,727.0830300999805,,727.0671030001249,727.0830300999805,728.0818485000636,728.0818485000636,728.0818485000636,728.0818485000636,728.0818485000636,729.0815336001106,729.0815336001106,731.0970388001297,,,,,z,0,2.0011946000158787,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-150,x,64,64,19,z,0,2.0053263001609594,None,,,,,19,64,64,0,731.1128454999998,,731.0973530001938,731.1128454999998,732.1125296000391,732.1125296000391,732.1125296000391,732.1125296000391,732.1125296000391,733.1112205001991,733.1112205001991,735.1265601001214,,,,,z,0,2.0053263001609594,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
50,c,65,65,17,c,1,1.6167858999688178,None,,,,,17,65,65,2,735.1427305999678,,735.1267799001653,735.1427305999678,736.1422800000291,736.1422800000291,736.1422800000291,736.1422800000291,736.1422800000291,737.1419832999818,737.1419832999818,738.7740601999685,,,,,c,1,1.6167858999688178,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
150,z,66,66,9,v,0,1.1509682000614703,None,,,,,9,66,66,3,738.7896164001431,,738.7743528999854,738.7896164001431,739.7889315001667,739.7889315001667,739.7889315001667,739.7889315001667,739.7889315001667,740.7884631000925,740.7884631000925,741.9541144000832,,,,,v,0,1.1509682000614703,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
150,z,67,67,10,v,0,1.5496849999763072,None,,,,,10,67,67,3,741.9706253001932,,741.9544369000942,741.9706253001932,742.969805000117,742.9532830000389,742.9532830000389,742.9532830000389,742.9532830000389,743.968980900012,743.968980900012,745.534765599994,,,,,v,0,1.5496849999763072,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-150,x,68,68,20,z,0,1.2949268000666052,None,,,,,20,68,68,0,745.5510372000281,,745.5350842000917,745.5510372000281,746.566618300043,746.5499531000387,746.5499531000387,746.5499531000387,746.5499531000387,747.5496452001389,747.5496452001389,748.8493264999706,,,,,z,0,1.2949268000666052,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-150,x,69,69,21,z,0,1.466560599859804,None,,,,,21,69,69,0,748.865314300172,,748.8498323000968,748.865314300172,749.8643992000725,749.8643992000725,749.8643992000725,749.8643992000725,749.8643992000725,750.8631553000305,750.8631553000305,752.34625650011,,,,,z,0,1.466560599859804,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
50,c,70,70,18,c,1,2.1341674998402596,None,,,,,18,70,70,2,752.3619876999874,,752.3466305001639,752.3619876999874,753.3612701999955,753.3612701999955,753.3612701999955,753.3612701999955,753.3612701999955,754.3606432001106,754.3606432001106,756.5096197000239,,,,,c,1,2.1341674998402596,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-150,x,71,71,22,z,0,1.0483313999138772,None,,,,,22,71,71,0,756.5253815001342,,756.5100475000218,756.5253815001342,757.5244430999737,757.5244430999737,757.5244430999737,757.5244430999737,757.5244430999737,758.5237102999818,758.5237102999818,759.5730845001526,,,,,z,0,1.0483313999138772,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
150,z,72,72,11,v,0,1.324476599926129,None,,,,,11,72,72,3,759.5893934001215,,759.5732826001476,759.5893934001215,760.5889030001126,760.5719511001371,760.5719511001371,760.5719511001371,760.5719511001371,761.5888418999966,761.5888418999966,762.9208013000898,,,,,v,0,1.324476599926129,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-50,v,73,73,19,x,0,0.9242368000559509,None,,,,,19,73,73,1,762.9368894000072,,762.9212387001608,762.9368894000072,763.9523915001191,763.9358449999709,763.9358449999709,763.9358449999709,763.9358449999709,764.9352488999721,764.9352488999721,765.8687024000101,,,,,x,0,0.9242368000559509,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-150,x,74,74,23,z,0,1.0628631000872701,None,,,,,23,74,74,0,765.8846428000834,,765.8692006000783,765.8846428000834,766.9004854999948,766.8836101000197,766.8836101000197,766.8836101000197,766.8836101000197,767.8829580000602,767.8829580000602,768.9487505001016,,,,,z,0,1.0628631000872701,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-50,v,75,75,20,x,0,1.0332919999491423,None,,,,,20,75,75,1,768.9648995001335,,768.9490431000013,768.9648995001335,769.9643546000589,769.9643546000589,769.9643546000589,769.9643546000589,769.9643546000589,770.9633912001736,770.9633912001736,772.0132621000521,,,,,x,0,1.0332919999491423,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-50,v,76,76,21,x,0,1.6435839999467134,None,,,,,21,76,76,1,772.029222200159,,772.013570100069,772.029222200159,773.0287544000894,773.0287544000894,773.0287544000894,773.0287544000894,773.0287544000894,774.0280732000247,774.0280732000247,775.6771849000361,,,,,x,0,1.6435839999467134,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-150,x,77,77,24,z,0,1.7615388999693096,None,,,,,24,77,77,0,775.6933528999798,,775.6779897001106,775.6933528999798,776.7091086001601,776.6923022000119,776.6923022000119,776.6923022000119,776.6923022000119,777.6913151000626,777.6913151000626,779.4570151001681,,,,,z,0,1.7615388999693096,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
50,c,78,78,19,c,1,1.3164202000480145,None,,,,,19,78,78,2,779.4731388001237,,779.4573947000317,779.4731388001237,780.4891656001564,780.4724563001655,780.4724563001655,780.4724563001655,780.4724563001655,781.4716932000592,781.4716932000592,782.8046073000878,,,,,c,1,1.3164202000480145,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-50,v,79,79,22,x,0,1.2089609000831842,None,,,,,22,79,79,1,782.8206228001509,,782.8050951000769,782.8206228001509,783.8195588001981,783.8195588001981,783.8195588001981,783.8195588001981,783.8195588001981,784.8191645999905,784.8191645999905,786.0348849000875,,,,,x,0,1.2089609000831842,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
50,c,80,80,20,c,1,1.1832401000428945,None,,,,,20,80,80,2,786.05080860015,,786.0352857999969,786.05080860015,787.0513848999981,787.0513848999981,787.0513848999981,787.0513848999981,787.0513848999981,788.0499131001998,788.0499131001998,789.2494813001249,,,,,c,1,1.1832401000428945,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-150,x,81,81,25,z,0,1.0176140000112355,None,,,,,25,81,81,0,789.2662351999898,,789.250038200058,789.2662351999898,790.2809857001994,790.2643588001374,790.2643588001374,790.2643588001374,790.2643588001374,791.2637960000429,791.2637960000429,792.2964715000708,,,,,z,0,1.0176140000112355,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-50,v,82,82,23,x,0,1.0609641999471933,None,,,,,23,82,82,1,792.3126621001866,,792.2969098000322,792.3126621001866,793.3282228000462,793.3116373000666,793.3116373000666,793.3116373000666,793.3116373000666,794.3110711001791,794.3110711001791,795.3769460001495,,,,,x,0,1.0609641999471933,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
150,z,83,83,12,v,0,1.5148112999740988,None,,,,,12,83,83,3,795.3950404999778,,795.377318700077,795.3950404999778,796.4092584999744,796.3763115999755,796.3763115999755,796.3763115999755,796.3763115999755,797.391857100185,797.391857100185,798.9082119001541,,,,,v,0,1.5148112999740988,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
150,z,84,84,13,v,0,0.9158874999266118,None,,,,,13,84,84,3,798.9237444000319,,798.9087178001646,798.9237444000319,799.9231120001059,799.9231120001059,799.9231120001059,799.9231120001059,799.9231120001059,800.922167400131,800.922167400131,801.8549930001609,,,,,v,0,0.9158874999266118,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-50,v,85,85,24,x,0,1.4470228001009673,None,,,,,24,85,85,1,801.8712553000078,,801.8552737000864,801.8712553000078,802.8706114001106,802.8706114001106,802.8706114001106,802.8706114001106,802.8706114001106,803.8696116001811,803.8696116001811,805.31866180012,,,,,x,0,1.4470228001009673,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
150,z,86,86,14,v,0,1.3328557999338955,None,,,,,14,86,86,3,805.335376500152,,805.3188771000132,805.335376500152,806.3341042001266,806.3341042001266,806.3341042001266,806.3341042001266,806.3341042001266,807.3337713000365,807.3337713000365,808.6833293000236,,,,,v,0,1.3328557999338955,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
150,z,87,87,15,v,0,0.9014286999590695,None,,,,,15,87,87,3,808.6995981000364,,808.6838546001818,808.6995981000364,809.6981300001498,809.6981300001498,809.6981300001498,809.6981300001498,809.6981300001498,810.6975838001817,810.6975838001817,811.6140936000738,,,,,v,0,0.9014286999590695,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-150,x,88,88,26,z,0,1.0296976000536233,None,,,,,26,88,88,0,811.6298976000398,,811.6144071000163,811.6298976000398,812.6291598000098,812.6291598000098,812.6291598000098,812.6291598000098,812.6291598000098,813.6284549999982,813.6284549999982,814.6616861000657,,,,,z,0,1.0296976000536233,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
150,z,89,89,16,v,0,1.0629202998243272,None,,,,,16,89,89,3,814.6772447000258,,814.6619971001055,814.6772447000258,815.6769854000304,815.6769854000304,815.6769854000304,815.6769854000304,815.6769854000304,816.67573300004,816.67573300004,817.7419016000349,,,,,v,0,1.0629202998243272,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-50,v,90,90,25,x,0,1.0171999000012875,None,,,,,25,90,90,1,817.7583993000444,,817.7421650001779,817.7583993000444,818.75781560014,818.7409179999959,818.7409179999959,818.7409179999959,818.7409179999959,819.757050300017,819.757050300017,820.7901730001904,,,,,x,0,1.0171999000012875,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-50,v,91,91,26,x,0,1.0629257000982761,None,,,,,26,91,91,1,820.8060868000612,,820.7906250001397,820.8060868000612,821.8050609000493,821.8050609000493,821.8050609000493,821.8050609000493,821.8050609000493,822.8051266002003,822.8051266002003,823.8702867000829,,,,,x,0,1.0629257000982761,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-150,x,92,92,27,z,0,1.0493946999777108,None,,,,,27,92,92,0,823.8865354000591,,823.8705252001528,823.8865354000591,824.8859652001411,824.8859652001411,824.8859652001411,824.8859652001411,824.8859652001411,825.8850991001818,825.8850991001818,826.9513708001468,,,,,z,0,1.0493946999777108,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
50,c,93,93,21,c,1,0.9319831000175327,None,,,,,21,93,93,2,826.9671335001476,,826.9520744001493,826.9671335001476,827.9668231999967,827.9668231999967,827.9668231999967,827.9668231999967,827.9668231999967,828.9658276000991,828.9658276000991,829.898677600082,,,,,c,1,0.9319831000175327,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
150,z,94,94,17,v,0,1.0972564998082817,None,,,,,17,94,94,3,829.9148077999707,,829.8988813001197,829.9148077999707,830.9141105001327,830.9141105001327,830.9141105001327,830.9141105001327,830.9141105001327,831.9133944001514,831.9133944001514,833.0125512999948,,,,,v,0,1.0972564998082817,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-50,v,95,95,27,x,0,1.1013398999348283,None,,,,,27,95,95,1,833.0289320000447,,833.0128328001592,833.0289320000447,834.0283731999807,834.011505600065,834.011505600065,834.011505600065,834.011505600065,835.0278788001742,835.0278788001742,836.1433548000641,,,,,x,0,1.1013398999348283,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-50,v,96,96,28,x,0,1.0329122999683022,None,,,,,28,96,96,1,836.1595564000309,,836.1435688000638,836.1595564000309,837.1592459999956,837.1592459999956,837.1592459999956,837.1592459999956,837.1592459999956,838.1580464001745,838.1580464001745,839.191198799992,,,,,x,0,1.0329122999683022,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-150,x,97,97,28,z,0,0.9922090999316424,None,,,,,28,97,97,0,839.2072725000326,,839.1913989000022,839.2072725000326,840.2065487001091,840.2065487001091,840.2065487001091,840.2065487001091,840.2065487001091,841.2056319001131,841.2056319001131,842.2050940999761,,,,,z,0,0.9922090999316424,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
150,z,98,98,18,v,0,1.2245267999824136,None,,,,,18,98,98,3,842.2219289001077,,842.2052843000274,842.2219289001077,843.2378303001169,843.2204762001056,843.2204762001056,843.2204762001056,843.2204762001056,844.2198590000626,844.2198590000626,845.4530840001535,,,,,v,0,1.2245267999824136,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
150,z,99,99,19,v,0,2.848350299987942,None,,,,,19,99,99,3,845.4689876001794,,845.4533681001049,845.4689876001794,846.4849138001446,846.4682792001404,846.4682792001404,846.4682792001404,846.4682792001404,847.467220999999,847.467220999999,850.3321693001781,,,,,v,0,2.848350299987942,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
150,z,100,100,20,v,0,1.650532400002703,None,,,,,20,100,100,3,850.348662200151,,850.3324854001403,850.348662200151,851.3639943001326,851.3472921000794,851.3472921000794,851.3472921000794,851.3472921000794,852.3466525000986,852.3466525000986,854.0123395000119,,,,,v,0,1.650532400002703,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
50,c,101,101,22,c,1,1.0771399000659585,None,,,,,22,101,101,2,854.0282159000635,,854.0128445001319,854.0282159000635,855.0279228000436,855.0279228000436,855.0279228000436,855.0279228000436,855.0279228000436,856.0269262001384,856.0269262001384,857.1100041000172,,,,,c,1,1.0771399000659585,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-150,x,102,102,29,z,0,1.2009989998769015,None,,,,,29,102,102,0,857.1258853001054,,857.1103692001197,857.1258853001054,858.1254428001121,858.1254428001121,858.1254428001121,858.1254428001121,858.1254428001121,859.1243977001868,859.1243977001868,860.3402377001476,,,,,z,0,1.2009989998769015,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-50,v,103,103,29,x,0,1.0393972999881953,None,,,,,29,103,103,1,860.3567489001434,,860.3405496000778,860.3567489001434,861.3561325001065,861.339299299987,861.339299299987,861.339299299987,861.339299299987,862.3550573000684,862.3550573000684,863.4046223000623,,,,,x,0,1.0393972999881953,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-50,v,104,104,30,x,0,1.1559772999025881,None,,,,,30,104,104,1,863.4206386001315,,863.4049215000123,863.4206386001315,864.4198363001924,864.4033723999746,864.4033723999746,864.4033723999746,864.4033723999746,865.4192793001421,865.4192793001421,866.5846498000901,,,,,x,0,1.1559772999025881,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-150,x,105,105,30,z,0,2.1119437001179904,None,,,,,30,105,105,0,866.6012901000213,,866.5848472001962,866.6012901000213,867.6005393001251,867.5841126001906,867.5841126001906,867.5841126001906,867.5841126001906,868.600258000195,868.600258000195,870.7152780999895,,,,,z,0,2.1119437001179904,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
150,z,106,106,21,v,0,1.3664875000249594,None,,,,,21,106,106,3,870.7315164001193,,870.7155886001419,870.7315164001193,871.7472257001791,871.7303572001401,871.7303572001401,871.7303572001401,871.7303572001401,872.7300435001962,872.7300435001962,874.1135836001486,,,,,v,0,1.3664875000249594,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-50,v,107,107,31,x,0,1.122268300037831,None,,,,,31,107,107,1,874.1289133999962,,874.1139202001505,874.1289133999962,875.1281916999724,875.1281916999724,875.1281916999724,875.1281916999724,875.1281916999724,876.1265881001018,876.1265881001018,877.2597664999776,,,,,x,0,1.122268300037831,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
150,z,108,108,22,v,0,1.6896246999967843,None,,,,,22,108,108,3,877.2764660001267,,877.2600246001966,877.2764660001267,878.2920262999833,878.2750664001796,878.2750664001796,878.2750664001796,878.2750664001796,879.2744489000179,879.2744489000179,880.9731642999686,,,,,v,0,1.6896246999967843,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
150,z,109,109,23,v,0,1.0950927999801934,None,,,,,23,109,109,3,880.9895445001312,,880.9735127000604,880.9895445001312,881.9886418001261,881.9721844000742,881.9721844000742,881.9721844000742,881.9721844000742,882.9882108999882,882.9882108999882,884.0875640001614,,,,,v,0,1.0950927999801934,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-50,v,110,110,32,x,0,1.1157706000376493,None,,,,,32,110,110,1,884.104251800105,,884.0878302999772,884.104251800105,885.1197668001987,885.1030021000188,885.1030021000188,885.1030021000188,885.1030021000188,886.1021435000002,886.1021435000002,887.2187097000424,,,,,x,0,1.1157706000376493,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-50,v,111,111,33,x,0,0.9946276000700891,None,,,,,33,111,111,1,887.2345110001042,,887.2189685001504,887.2345110001042,888.2337996000424,888.2337996000424,888.2337996000424,888.2337996000424,888.2337996000424,889.2325363000855,889.2325363000855,890.2325503001921,,,,,x,0,0.9946276000700891,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
50,c,112,112,23,c,1,1.0221651999745518,None,,,,,23,112,112,2,890.2485700000543,,890.2329632001929,890.2485700000543,891.247954600025,891.247954600025,891.247954600025,891.247954600025,891.247954600025,892.2469965000637,892.2469965000637,893.2804778001737,,,,,c,1,1.0221651999745518,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-150,x,113,113,31,z,0,1.0561492000706494,None,,,,,31,113,113,0,893.2971369000152,,893.2807601999957,893.2971369000152,894.3120361000765,894.2954546001274,894.2954546001274,894.2954546001274,894.2954546001274,895.2946124000009,895.2946124000009,896.3604294999968,,,,,z,0,1.0561492000706494,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
50,c,114,114,24,c,1,1.3373630999121815,None,,,,,24,114,114,2,896.3767971000634,,896.3606226001866,896.3767971000634,897.3763388001826,897.3593749001157,897.3593749001157,897.3593749001157,897.3593749001157,898.3752707000822,898.3752707000822,899.7244754000567,,,,,c,1,1.3373630999121815,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-150,x,115,115,32,z,0,1.2662146999500692,None,,,,,32,115,115,0,899.7408766001463,,899.7247236999683,899.7408766001463,900.740217700135,900.740217700135,900.740217700135,900.740217700135,900.740217700135,901.7393319001421,901.7393319001421,903.0217274001334,,,,,z,0,1.2662146999500692,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-50,v,116,116,34,x,0,0.9848412999417633,None,,,,,34,116,116,1,903.0382113000378,,903.0219217999838,903.0382113000378,904.0373760000803,904.0207109001931,904.0207109001931,904.0207109001931,904.0207109001931,905.0366142001003,905.0366142001003,906.0359299001284,,,,,x,0,0.9848412999417633,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
50,c,117,117,25,c,1,1.0158861998934299,None,,,,,25,117,117,2,906.0524802000728,,906.0361746000126,906.0524802000728,907.0515547001269,907.0348630000371,907.0348630000371,907.0348630000371,907.0348630000371,908.0505159001332,908.0505159001332,909.0835470000748,,,,,c,1,1.0158861998934299,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-50,v,118,118,35,x,0,1.1399178002029657,None,,,,,35,118,118,1,909.0995593001135,,909.0838548000902,909.0995593001135,910.0987249000464,910.0987249000464,910.0987249000464,910.0987249000464,910.0987249000464,911.0980380000547,911.0980380000547,912.2474486001302,,,,,x,0,1.1399178002029657,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
150,z,119,119,24,v,0,1.0607314999215305,None,,,,,24,119,119,3,912.2638440001756,,912.2476360001601,912.2638440001756,913.2642238000408,913.2642238000408,913.2642238000408,913.2642238000408,913.2642238000408,914.2621728000231,914.2621728000231,915.3284926000051,,,,,v,0,1.0607314999215305,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-50,v,120,120,36,x,0,0.9826483000069857,None,,,,,36,120,120,1,915.3444695000071,,915.3287075001281,915.3444695000071,916.3441655000206,916.3441655000206,916.3441655000206,916.3441655000206,916.3441655000206,917.3435033001006,917.3435033001006,918.3427319000475,,,,,x,0,0.9826483000069857,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
150,z,121,121,25,v,0,1.005387800047174,None,,,,,25,121,121,3,918.3592403000221,,918.3429694001097,918.3592403000221,919.3747862000018,919.358043000102,919.358043000102,919.358043000102,919.358043000102,920.357256000163,920.357256000163,921.3733996001538,,,,,v,0,1.005387800047174,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
150,z,122,122,26,v,0,1.1112553998827934,None,,,,,26,122,122,3,921.3894427001942,,921.3736094001215,921.3894427001942,922.3889929000288,922.3889929000288,922.3889929000288,922.3889929000288,922.3889929000288,923.3880798001774,923.3880798001774,924.5040096000303,,,,,v,0,1.1112553998827934,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
-150,x,123,123,33,z,0,1.2105049998499453,None,,,,,33,123,123,0,924.5202194000594,,924.5043039000593,924.5202194000594,925.5199524001218,925.5030507000629,925.5030507000629,925.5030507000629,925.5030507000629,926.5187278001104,926.5187278001104,927.7354211001657,,,,,z,0,1.2105049998499453,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
150,z,124,124,27,v,0,1.111072199884802,None,,,,,27,124,124,3,927.7509684001561,,927.7356309001334,927.7509684001561,928.7504469000269,928.7504469000269,928.7504469000269,928.7504469000269,928.7504469000269,929.749706499977,929.749706499977,930.8655942999758,,,,,v,0,1.111072199884802,None,773587,001,2025-10-02_21h51.03.181,motor sequence,,2025.1.1,60.27258876655215,2025-10-02 21h51.06.203059 +0530,
